type,unit,creationDate,startDate,endDate,value
HKQuantityTypeIdentifierDistanceWalkingRunning,mi,2016-05-16 18:49:49 -0500,2016-05-16 15:23:32 -0500,2016-05-16 15:29:11 -0500,0.0630008
HKQuantityTypeIdentifierDistanceWalkingRunning,mi,2016-05-16 18:49:49 -0500,2016-05-16 15:40:29 -0500,2016-05-16 15:40:29 -0500,0.0035791
HKQuantityTypeIdentifierDistanceWalkingRunning,mi,2016-05-16 18:49:49 -0500,2016-05-16 15:47:08 -0500,2016-05-16 15:47:16 -0500,0.00724519
HKQuantityTypeIdentifierDistanceWalkingRunning,mi,2016-05-16 18:49:49 -0500,2016-05-16 16:15:03 -0500,2016-05-16 16:19:43 -0500,0.0243018
HKQuantityTypeIdentifierDistanceWalkingRunning,mi,2016-05-16 18:49:49 -0500,2016-05-16 17:56:18 -0500,2016-05-16 18:01:00 -0500,0.0135956
HKQuantityTypeIdentifierDistanceWalkingRunning,mi,2016-05-16 18:49:49 -0500,2016-05-16 18:24:30 -0500,2016-05-16 18:26:59 -0500,0.0512196
HKQuantityTypeIdentifierDistanceWalkingRunning,mi,2016-05-16 18:49:49 -0500,2016-05-16 18:41:03 -0500,2016-05-16 18:42:17 -0500,0.0418183
HKQuantityTypeIdentifierDistanceWalkingRunning,mi,2016-05-16 20:59:48 -0500,2016-05-16 20:21:07 -0500,2016-05-16 20:22:39 -0500,0.0484483
HKQuantityTypeIdentifierDistanceWalkingRunning,mi,2016-05-16 20:59:48 -0500,2016-05-16 20:27:45 -0500,2016-05-16 20:32:45 -0500,0.207202
HKQuantityTypeIdentifierDistanceWalkingRunning,mi,2016-05-16 20:59:48 -0500,2016-05-16 20:32:45 -0500,2016-05-16 20:37:46 -0500,0.268333
HKQuantityTypeIdentifierDistanceWalkingRunning,mi,2016-05-16 20:59:48 -0500,2016-05-16 20:37:46 -0500,2016-05-16 20:42:46 -0500,0.272328
HKQuantityTypeIdentifierDistanceWalkingRunning,mi,2016-05-16 20:59:48 -0500,2016-05-16 20:42:46 -0500,2016-05-16 20:47:49 -0500,0.283134
HKQuantityTypeIdentifierDistanceWalkingRunning,mi,2016-05-16 20:59:48 -0500,2016-05-16 20:47:49 -0500,2016-05-16 20:48:24 -0500,0.0263151
HKQuantityTypeIdentifierDistanceWalkingRunning,mi,2016-05-16 23:03:41 -0500,2016-05-16 21:00:10 -0500,2016-05-16 21:01:01 -0500,0.0280549
HKQuantityTypeIdentifierDistanceWalkingRunning,mi,2016-05-17 01:12:09 -0500,2016-05-17 00:15:02 -0500,2016-05-17 00:15:02 -0500,0.00367852
HKQuantityTypeIdentifierDistanceWalkingRunning,mi,2016-05-17 07:59:48 -0500,2016-05-17 07:37:05 -0500,2016-05-17 07:37:39 -0500,0.00712091
HKQuantityTypeIdentifierDistanceWalkingRunning,mi,2016-05-17 08:59:48 -0500,2016-05-17 07:57:42 -0500,2016-05-17 07:57:59 -0500,0.00636905
HKQuantityTypeIdentifierDistanceWalkingRunning,mi,2016-05-17 08:59:48 -0500,2016-05-17 08:14:43 -0500,2016-05-17 08:16:31 -0500,0.0355362
HKQuantityTypeIdentifierDistanceWalkingRunning,mi,2016-05-17 08:59:48 -0500,2016-05-17 08:34:42 -0500,2016-05-17 08:35:49 -0500,0.0367665
HKQuantityTypeIdentifierDistanceWalkingRunning,mi,2016-05-17 09:05:27 -0500,2016-05-17 09:03:21 -0500,2016-05-17 09:05:01 -0500,0.0187406
HKQuantityTypeIdentifierDistanceWalkingRunning,mi,2016-05-17 09:10:36 -0500,2016-05-17 09:05:01 -0500,2016-05-17 09:05:42 -0500,0.0214932
HKQuantityTypeIdentifierDistanceWalkingRunning,mi,2016-05-17 09:59:49 -0500,2016-05-17 09:15:23 -0500,2016-05-17 09:15:54 -0500,0.0165782
HKQuantityTypeIdentifierDistanceWalkingRunning,mi,2016-05-17 09:59:49 -0500,2016-05-17 09:47:23 -0500,2016-05-17 09:47:59 -0500,0.0192563
HKQuantityTypeIdentifierDistanceWalkingRunning,mi,2016-05-17 09:59:49 -0500,2016-05-17 09:54:19 -0500,2016-05-17 09:55:59 -0500,0.0349024
HKQuantityTypeIdentifierDistanceWalkingRunning,mi,2016-05-17 11:01:45 -0500,2016-05-17 10:01:17 -0500,2016-05-17 10:03:26 -0500,0.0307082
HKQuantityTypeIdentifierDistanceWalkingRunning,mi,2016-05-17 11:01:45 -0500,2016-05-17 10:49:49 -0500,2016-05-17 10:53:15 -0500,0.0659772
HKQuantityTypeIdentifierDistanceWalkingRunning,mi,2016-05-17 12:01:08 -0500,2016-05-17 11:46:45 -0500,2016-05-17 11:49:06 -0500,0.0616587
HKQuantityTypeIdentifierDistanceWalkingRunning,mi,2016-05-17 13:02:16 -0500,2016-05-17 12:49:13 -0500,2016-05-17 12:52:05 -0500,0.0160997
HKQuantityTypeIdentifierDistanceWalkingRunning,mi,2016-05-17 14:02:40 -0500,2016-05-17 13:16:48 -0500,2016-05-17 13:20:03 -0500,0.0485042
HKQuantityTypeIdentifierDistanceWalkingRunning,mi,2016-05-17 15:04:13 -0500,2016-05-17 14:14:57 -0500,2016-05-17 14:19:12 -0500,0.0533385
HKQuantityTypeIdentifierDistanceWalkingRunning,mi,2016-05-17 15:04:13 -0500,2016-05-17 14:19:12 -0500,2016-05-17 14:24:13 -0500,0.0253954
HKQuantityTypeIdentifierDistanceWalkingRunning,mi,2016-05-17 15:04:13 -0500,2016-05-17 14:24:13 -0500,2016-05-17 14:24:56 -0500,0.0213441
HKQuantityTypeIdentifierDistanceWalkingRunning,mi,2016-05-17 15:04:13 -0500,2016-05-17 14:39:50 -0500,2016-05-17 14:39:55 -0500,0.00362881
HKQuantityTypeIdentifierDistanceWalkingRunning,mi,2016-05-17 15:22:08 -0500,2016-05-17 15:09:10 -0500,2016-05-17 15:10:11 -0500,0.00785413
HKQuantityTypeIdentifierDistanceWalkingRunning,mi,2016-05-17 15:22:08 -0500,2016-05-17 15:10:11 -0500,2016-05-17 15:11:18 -0500,0.0127878
HKQuantityTypeIdentifierDistanceWalkingRunning,mi,2016-05-17 15:22:08 -0500,2016-05-17 15:15:06 -0500,2016-05-17 15:17:52 -0500,0.0137447
HKQuantityTypeIdentifierDistanceWalkingRunning,mi,2016-05-17 15:59:58 -0500,2016-05-17 15:23:17 -0500,2016-05-17 15:27:31 -0500,0.0287633
HKQuantityTypeIdentifierDistanceWalkingRunning,mi,2016-05-17 15:59:58 -0500,2016-05-17 15:27:31 -0500,2016-05-17 15:32:23 -0500,0.00868677
HKQuantityTypeIdentifierDistanceWalkingRunning,mi,2016-05-17 15:59:58 -0500,2016-05-17 15:43:42 -0500,2016-05-17 15:47:36 -0500,0.00473485
HKQuantityTypeIdentifierDistanceWalkingRunning,mi,2016-05-17 15:59:58 -0500,2016-05-17 15:47:36 -0500,2016-05-17 15:50:30 -0500,0.0198466
HKQuantityTypeIdentifierDistanceWalkingRunning,mi,2016-05-17 15:59:58 -0500,2016-05-17 15:50:30 -0500,2016-05-17 15:55:30 -0500,0.0186163
HKQuantityTypeIdentifierDistanceWalkingRunning,mi,2016-05-17 17:01:10 -0500,2016-05-17 15:55:30 -0500,2016-05-17 15:59:58 -0500,0.0149253
HKQuantityTypeIdentifierDistanceWalkingRunning,mi,2016-05-17 17:01:10 -0500,2016-05-17 15:59:58 -0500,2016-05-17 16:02:24 -0500,0.00839472
HKQuantityTypeIdentifierDistanceWalkingRunning,mi,2016-05-17 17:01:10 -0500,2016-05-17 16:31:40 -0500,2016-05-17 16:33:09 -0500,0.0334671
HKQuantityTypeIdentifierDistanceWalkingRunning,mi,2016-05-17 18:59:48 -0500,2016-05-17 18:00:36 -0500,2016-05-17 18:01:45 -0500,0.0283842
HKQuantityTypeIdentifierDistanceWalkingRunning,mi,2016-05-17 18:59:48 -0500,2016-05-17 18:18:55 -0500,2016-05-17 18:21:18 -0500,0.0461741
HKQuantityTypeIdentifierDistanceWalkingRunning,mi,2016-05-17 18:59:48 -0500,2016-05-17 18:29:57 -0500,2016-05-17 18:33:35 -0500,0.0115326
HKQuantityTypeIdentifierDistanceWalkingRunning,mi,2016-05-17 19:59:48 -0500,2016-05-17 19:22:37 -0500,2016-05-17 19:27:40 -0500,0.0453477
HKQuantityTypeIdentifierDistanceWalkingRunning,mi,2016-05-17 19:59:48 -0500,2016-05-17 19:27:40 -0500,2016-05-17 19:33:33 -0500,0.0130923
HKQuantityTypeIdentifierDistanceWalkingRunning,mi,2016-05-17 19:59:48 -0500,2016-05-17 19:33:33 -0500,2016-05-17 19:38:35 -0500,0.0642187
HKQuantityTypeIdentifierDistanceWalkingRunning,mi,2016-05-17 19:59:48 -0500,2016-05-17 19:38:35 -0500,2016-05-17 19:39:16 -0500,0.00636905
HKQuantityTypeIdentifierDistanceWalkingRunning,mi,2016-05-17 21:04:36 -0500,2016-05-17 20:12:32 -0500,2016-05-17 20:15:49 -0500,0.0249543
HKQuantityTypeIdentifierDistanceWalkingRunning,mi,2016-05-17 21:04:36 -0500,2016-05-17 20:22:20 -0500,2016-05-17 20:27:27 -0500,0.0234381
HKQuantityTypeIdentifierDistanceWalkingRunning,mi,2016-05-17 21:04:36 -0500,2016-05-17 20:27:27 -0500,2016-05-17 20:28:03 -0500,0.00993573
HKQuantityTypeIdentifierDistanceWalkingRunning,mi,2016-05-17 21:04:36 -0500,2016-05-17 20:37:04 -0500,2016-05-17 20:40:44 -0500,0.0699353
HKQuantityTypeIdentifierDistanceWalkingRunning,mi,2016-05-17 21:04:36 -0500,2016-05-17 20:53:20 -0500,2016-05-17 20:56:09 -0500,0.0388419
HKQuantityTypeIdentifierDistanceWalkingRunning,mi,2016-05-17 22:12:55 -0500,2016-05-17 21:04:44 -0500,2016-05-17 21:04:54 -0500,0.00454844
HKQuantityTypeIdentifierDistanceWalkingRunning,mi,2016-05-17 22:59:35 -0500,2016-05-17 22:51:36 -0500,2016-05-17 22:51:54 -0500,0.00845065
HKQuantityTypeIdentifierDistanceWalkingRunning,mi,2016-05-18 08:55:38 -0500,2016-05-18 08:02:39 -0500,2016-05-18 08:06:33 -0500,0.082282
HKQuantityTypeIdentifierDistanceWalkingRunning,mi,2016-05-18 08:55:38 -0500,2016-05-18 08:21:56 -0500,2016-05-18 08:22:56 -0500,0.0497905
HKQuantityTypeIdentifierDistanceWalkingRunning,mi,2016-05-18 08:55:38 -0500,2016-05-18 08:39:39 -0500,2016-05-18 08:44:12 -0500,0.0795604
HKQuantityTypeIdentifierDistanceWalkingRunning,mi,2016-05-18 09:29:11 -0500,2016-05-18 08:44:12 -0500,2016-05-18 08:44:15 -0500,0.000608944
HKQuantityTypeIdentifierDistanceWalkingRunning,mi,2016-05-18 09:29:11 -0500,2016-05-18 09:15:33 -0500,2016-05-18 09:16:09 -0500,0.022096
HKQuantityTypeIdentifierDistanceWalkingRunning,mi,2016-05-18 09:46:00 -0500,2016-05-18 09:32:32 -0500,2016-05-18 09:37:46 -0500,0.072309
HKQuantityTypeIdentifierDistanceWalkingRunning,mi,2016-05-18 09:46:00 -0500,2016-05-18 09:37:46 -0500,2016-05-18 09:38:34 -0500,0.0448071
HKQuantityTypeIdentifierDistanceWalkingRunning,mi,2016-05-18 10:43:45 -0500,2016-05-18 10:31:59 -0500,2016-05-18 10:37:34 -0500,0.0335416
HKQuantityTypeIdentifierDistanceWalkingRunning,mi,2016-05-18 10:43:45 -0500,2016-05-18 10:37:34 -0500,2016-05-18 10:42:34 -0500,0.0332309
HKQuantityTypeIdentifierDistanceWalkingRunning,mi,2016-05-18 11:43:08 -0500,2016-05-18 10:42:34 -0500,2016-05-18 10:43:49 -0500,0.040675
HKQuantityTypeIdentifierDistanceWalkingRunning,mi,2016-05-18 11:43:08 -0500,2016-05-18 11:30:30 -0500,2016-05-18 11:33:28 -0500,0.0454471
HKQuantityTypeIdentifierDistanceWalkingRunning,mi,2016-05-18 12:47:58 -0500,2016-05-18 11:41:03 -0500,2016-05-18 11:46:11 -0500,0.0423464
HKQuantityTypeIdentifierDistanceWalkingRunning,mi,2016-05-18 12:47:58 -0500,2016-05-18 11:46:11 -0500,2016-05-18 11:50:12 -0500,0.0678972
HKQuantityTypeIdentifierDistanceWalkingRunning,mi,2016-05-18 12:47:58 -0500,2016-05-18 12:04:46 -0500,2016-05-18 12:07:43 -0500,0.104595
HKQuantityTypeIdentifierDistanceWalkingRunning,mi,2016-05-18 12:47:58 -0500,2016-05-18 12:39:45 -0500,2016-05-18 12:41:35 -0500,0.0370337
HKQuantityTypeIdentifierDistanceWalkingRunning,mi,2016-05-18 14:49:47 -0500,2016-05-18 13:42:05 -0500,2016-05-18 13:47:06 -0500,0.0609814
HKQuantityTypeIdentifierDistanceWalkingRunning,mi,2016-05-18 14:49:47 -0500,2016-05-18 13:47:06 -0500,2016-05-18 13:47:34 -0500,0.0133036
HKQuantityTypeIdentifierDistanceWalkingRunning,mi,2016-05-18 15:47:33 -0500,2016-05-18 15:38:30 -0500,2016-05-18 15:40:54 -0500,0.0615965
HKQuantityTypeIdentifierDistanceWalkingRunning,mi,2016-05-18 16:42:55 -0500,2016-05-18 16:25:46 -0500,2016-05-18 16:30:48 -0500,0.0684005
HKQuantityTypeIdentifierDistanceWalkingRunning,mi,2016-05-18 16:42:55 -0500,2016-05-18 16:36:22 -0500,2016-05-18 16:37:28 -0500,0.0519404
HKQuantityTypeIdentifierDistanceWalkingRunning,mi,2016-05-18 17:44:29 -0500,2016-05-18 16:47:48 -0500,2016-05-18 16:51:33 -0500,0.0161557
HKQuantityTypeIdentifierDistanceWalkingRunning,mi,2016-05-18 17:44:29 -0500,2016-05-18 16:57:35 -0500,2016-05-18 17:03:28 -0500,0.0575638
HKQuantityTypeIdentifierDistanceWalkingRunning,mi,2016-05-18 17:44:29 -0500,2016-05-18 17:03:28 -0500,2016-05-18 17:06:35 -0500,0.00966854
HKQuantityTypeIdentifierDistanceWalkingRunning,mi,2016-05-18 17:44:29 -0500,2016-05-18 17:21:47 -0500,2016-05-18 17:23:04 -0500,0.0336224
HKQuantityTypeIdentifierDistanceWalkingRunning,mi,2016-05-18 17:44:29 -0500,2016-05-18 17:31:20 -0500,2016-05-18 17:33:40 -0500,0.0486223
HKQuantityTypeIdentifierDistanceWalkingRunning,mi,2016-05-18 17:44:29 -0500,2016-05-18 17:33:40 -0500,2016-05-18 17:38:45 -0500,0.0372698
HKQuantityTypeIdentifierDistanceWalkingRunning,mi,2016-05-18 19:42:55 -0500,2016-05-18 19:34:38 -0500,2016-05-18 19:39:39 -0500,0.0446145
HKQuantityTypeIdentifierDistanceWalkingRunning,mi,2016-05-18 20:48:56 -0500,2016-05-18 19:39:39 -0500,2016-05-18 19:41:50 -0500,0.00845065
HKQuantityTypeIdentifierDistanceWalkingRunning,mi,2016-05-18 20:48:56 -0500,2016-05-18 20:00:16 -0500,2016-05-18 20:02:57 -0500,0.0335603
HKQuantityTypeIdentifierDistanceWalkingRunning,mi,2016-05-18 20:48:56 -0500,2016-05-18 20:19:20 -0500,2016-05-18 20:21:38 -0500,0.0594839
HKQuantityTypeIdentifierDistanceWalkingRunning,mi,2016-05-18 21:27:34 -0500,2016-05-18 21:05:06 -0500,2016-05-18 21:06:07 -0500,0.0252463
HKQuantityTypeIdentifierDistanceWalkingRunning,mi,2016-05-18 21:27:34 -0500,2016-05-18 21:06:07 -0500,2016-05-18 21:07:09 -0500,0.0457391
HKQuantityTypeIdentifierDistanceWalkingRunning,mi,2016-05-18 21:27:34 -0500,2016-05-18 21:07:09 -0500,2016-05-18 21:08:11 -0500,0.0396373
HKQuantityTypeIdentifierDistanceWalkingRunning,mi,2016-05-18 21:27:34 -0500,2016-05-18 21:08:11 -0500,2016-05-18 21:09:13 -0500,0.0549976
HKQuantityTypeIdentifierDistanceWalkingRunning,mi,2016-05-18 21:27:34 -0500,2016-05-18 21:09:13 -0500,2016-05-18 21:10:15 -0500,0.052189
HKQuantityTypeIdentifierDistanceWalkingRunning,mi,2016-05-18 21:27:34 -0500,2016-05-18 21:10:15 -0500,2016-05-18 21:11:16 -0500,0.0571413
HKQuantityTypeIdentifierDistanceWalkingRunning,mi,2016-05-18 21:27:34 -0500,2016-05-18 21:11:16 -0500,2016-05-18 21:12:18 -0500,0.0540282
HKQuantityTypeIdentifierDistanceWalkingRunning,mi,2016-05-18 21:27:34 -0500,2016-05-18 21:12:18 -0500,2016-05-18 21:13:20 -0500,0.0524375
HKQuantityTypeIdentifierDistanceWalkingRunning,mi,2016-05-18 21:27:34 -0500,2016-05-18 21:13:20 -0500,2016-05-18 21:14:22 -0500,0.0570978
HKQuantityTypeIdentifierDistanceWalkingRunning,mi,2016-05-18 21:27:34 -0500,2016-05-18 21:14:22 -0500,2016-05-18 21:15:24 -0500,0.0224439
HKQuantityTypeIdentifierDistanceWalkingRunning,mi,2016-05-18 21:27:34 -0500,2016-05-18 21:15:24 -0500,2016-05-18 21:16:26 -0500,0.0654863
HKQuantityTypeIdentifierDistanceWalkingRunning,mi,2016-05-18 21:27:34 -0500,2016-05-18 21:16:26 -0500,2016-05-18 21:17:28 -0500,0.0672696
HKQuantityTypeIdentifierDistanceWalkingRunning,mi,2016-05-18 21:27:34 -0500,2016-05-18 21:17:28 -0500,2016-05-18 21:18:29 -0500,0.059024
HKQuantityTypeIdentifierDistanceWalkingRunning,mi,2016-05-18 21:27:34 -0500,2016-05-18 21:18:29 -0500,2016-05-18 21:19:31 -0500,0.0638459
HKQuantityTypeIdentifierDistanceWalkingRunning,mi,2016-05-18 21:27:34 -0500,2016-05-18 21:19:31 -0500,2016-05-18 21:20:33 -0500,0.0616027
HKQuantityTypeIdentifierDistanceWalkingRunning,mi,2016-05-18 21:27:34 -0500,2016-05-18 21:20:33 -0500,2016-05-18 21:21:35 -0500,0.0557867
HKQuantityTypeIdentifierDistanceWalkingRunning,mi,2016-05-18 21:27:34 -0500,2016-05-18 21:21:35 -0500,2016-05-18 21:22:37 -0500,0.0708052
HKQuantityTypeIdentifierDistanceWalkingRunning,mi,2016-05-18 21:27:34 -0500,2016-05-18 21:22:37 -0500,2016-05-18 21:23:39 -0500,0.0396248
HKQuantityTypeIdentifierDistanceWalkingRunning,mi,2016-05-18 21:27:34 -0500,2016-05-18 21:23:39 -0500,2016-05-18 21:26:45 -0500,0.0058471
HKQuantityTypeIdentifierDistanceWalkingRunning,mi,2016-05-18 21:43:15 -0500,2016-05-18 21:32:26 -0500,2016-05-18 21:32:34 -0500,0.00884833
HKQuantityTypeIdentifierDistanceWalkingRunning,mi,2016-05-19 00:23:42 -0500,2016-05-18 23:37:08 -0500,2016-05-18 23:43:04 -0500,0.00392707
HKQuantityTypeIdentifierDistanceWalkingRunning,mi,2016-05-19 00:23:42 -0500,2016-05-18 23:43:04 -0500,2016-05-18 23:47:51 -0500,0.0285769
HKQuantityTypeIdentifierDistanceWalkingRunning,mi,2016-05-19 08:49:35 -0500,2016-05-19 08:19:17 -0500,2016-05-19 08:22:35 -0500,0.0443286
HKQuantityTypeIdentifierDistanceWalkingRunning,mi,2016-05-19 08:49:35 -0500,2016-05-19 08:38:13 -0500,2016-05-19 08:39:25 -0500,0.035356
HKQuantityTypeIdentifierDistanceWalkingRunning,mi,2016-05-19 09:42:58 -0500,2016-05-19 08:59:55 -0500,2016-05-19 09:00:13 -0500,0.00941999
HKQuantityTypeIdentifierDistanceWalkingRunning,mi,2016-05-19 09:42:58 -0500,2016-05-19 09:13:03 -0500,2016-05-19 09:17:40 -0500,0.0314787
HKQuantityTypeIdentifierDistanceWalkingRunning,mi,2016-05-19 09:42:58 -0500,2016-05-19 09:29:05 -0500,2016-05-19 09:34:31 -0500,0.0194116
HKQuantityTypeIdentifierDistanceWalkingRunning,mi,2016-05-19 10:48:08 -0500,2016-05-19 10:29:02 -0500,2016-05-19 10:33:19 -0500,0.0697365
HKQuantityTypeIdentifierDistanceWalkingRunning,mi,2016-05-19 11:43:30 -0500,2016-05-19 11:25:39 -0500,2016-05-19 11:28:57 -0500,0.0461368
HKQuantityTypeIdentifierDistanceWalkingRunning,mi,2016-05-19 13:46:03 -0500,2016-05-19 12:57:39 -0500,2016-05-19 13:02:39 -0500,0.199951
HKQuantityTypeIdentifierDistanceWalkingRunning,mi,2016-05-19 13:46:03 -0500,2016-05-19 13:02:39 -0500,2016-05-19 13:07:40 -0500,0.26366
HKQuantityTypeIdentifierDistanceWalkingRunning,mi,2016-05-19 13:46:03 -0500,2016-05-19 13:07:40 -0500,2016-05-19 13:12:14 -0500,0.0870727
HKQuantityTypeIdentifierDistanceWalkingRunning,mi,2016-05-19 14:46:08 -0500,2016-05-19 14:27:43 -0500,2016-05-19 14:33:29 -0500,0.0646661
HKQuantityTypeIdentifierDistanceWalkingRunning,mi,2016-05-19 15:45:57 -0500,2016-05-19 15:29:16 -0500,2016-05-19 15:32:49 -0500,0.0721909
HKQuantityTypeIdentifierDistanceWalkingRunning,mi,2016-05-19 16:49:20 -0500,2016-05-19 16:42:18 -0500,2016-05-19 16:44:24 -0500,0.0503932
HKQuantityTypeIdentifierDistanceWalkingRunning,mi,2016-05-19 17:58:17 -0500,2016-05-19 16:44:24 -0500,2016-05-19 16:49:20 -0500,0.000633799
HKQuantityTypeIdentifierDistanceWalkingRunning,mi,2016-05-19 17:58:17 -0500,2016-05-19 16:49:20 -0500,2016-05-19 16:54:52 -0500,0.0105074
HKQuantityTypeIdentifierDistanceWalkingRunning,mi,2016-05-19 17:58:17 -0500,2016-05-19 16:54:52 -0500,2016-05-19 16:59:06 -0500,0.00683508
HKQuantityTypeIdentifierDistanceWalkingRunning,mi,2016-05-19 17:58:17 -0500,2016-05-19 16:59:06 -0500,2016-05-19 17:04:01 -0500,0.0368535
HKQuantityTypeIdentifierDistanceWalkingRunning,mi,2016-05-19 17:58:17 -0500,2016-05-19 17:09:03 -0500,2016-05-19 17:09:08 -0500,0.00725762
HKQuantityTypeIdentifierDistanceWalkingRunning,mi,2016-05-19 17:58:17 -0500,2016-05-19 17:28:11 -0500,2016-05-19 17:30:54 -0500,0.03681
HKQuantityTypeIdentifierDistanceWalkingRunning,mi,2016-05-19 20:42:55 -0500,2016-05-19 20:05:53 -0500,2016-05-19 20:10:55 -0500,0.281481
HKQuantityTypeIdentifierDistanceWalkingRunning,mi,2016-05-19 20:42:55 -0500,2016-05-19 20:10:55 -0500,2016-05-19 20:15:56 -0500,0.35531
HKQuantityTypeIdentifierDistanceWalkingRunning,mi,2016-05-19 20:42:55 -0500,2016-05-19 20:15:56 -0500,2016-05-19 20:20:56 -0500,0.334185
HKQuantityTypeIdentifierDistanceWalkingRunning,mi,2016-05-19 20:42:55 -0500,2016-05-19 20:20:56 -0500,2016-05-19 20:25:56 -0500,0.458541
HKQuantityTypeIdentifierDistanceWalkingRunning,mi,2016-05-19 20:42:55 -0500,2016-05-19 20:25:56 -0500,2016-05-19 20:30:57 -0500,0.49706
HKQuantityTypeIdentifierDistanceWalkingRunning,mi,2016-05-19 20:42:55 -0500,2016-05-19 20:30:57 -0500,2016-05-19 20:35:57 -0500,0.2204
HKQuantityTypeIdentifierDistanceWalkingRunning,mi,2016-05-19 20:42:55 -0500,2016-05-19 20:35:57 -0500,2016-05-19 20:41:00 -0500,0.277964
HKQuantityTypeIdentifierDistanceWalkingRunning,mi,2016-05-19 21:55:16 -0500,2016-05-19 20:41:00 -0500,2016-05-19 20:46:01 -0500,0.0583592
HKQuantityTypeIdentifierDistanceWalkingRunning,mi,2016-05-19 21:55:16 -0500,2016-05-19 20:46:01 -0500,2016-05-19 20:50:45 -0500,0.12433
HKQuantityTypeIdentifierDistanceWalkingRunning,mi,2016-05-19 21:55:16 -0500,2016-05-19 21:21:03 -0500,2016-05-19 21:23:29 -0500,0.0738375
HKQuantityTypeIdentifierDistanceWalkingRunning,mi,2016-05-20 08:06:52 -0500,2016-05-19 23:45:23 -0500,2016-05-19 23:46:25 -0500,0.0241838
HKQuantityTypeIdentifierDistanceWalkingRunning,mi,2016-05-20 08:06:52 -0500,2016-05-20 07:45:29 -0500,2016-05-20 07:45:42 -0500,0.00805297
HKQuantityTypeIdentifierDistanceWalkingRunning,mi,2016-05-20 09:25:03 -0500,2016-05-20 08:45:51 -0500,2016-05-20 08:46:52 -0500,0.0192439
HKQuantityTypeIdentifierDistanceWalkingRunning,mi,2016-05-20 09:25:03 -0500,2016-05-20 08:46:52 -0500,2016-05-20 08:47:28 -0500,0.019306
HKQuantityTypeIdentifierDistanceWalkingRunning,mi,2016-05-20 09:25:03 -0500,2016-05-20 08:58:24 -0500,2016-05-20 09:03:06 -0500,0.00382765
HKQuantityTypeIdentifierDistanceWalkingRunning,mi,2016-05-20 09:25:03 -0500,2016-05-20 09:03:06 -0500,2016-05-20 09:04:07 -0500,0.0393887
HKQuantityTypeIdentifierDistanceWalkingRunning,mi,2016-05-20 09:25:03 -0500,2016-05-20 09:15:06 -0500,2016-05-20 09:15:39 -0500,0.019132
HKQuantityTypeIdentifierDistanceWalkingRunning,mi,2016-05-20 21:14:26 -0500,2016-05-20 09:45:03 -0500,2016-05-20 09:48:12 -0500,0.0222202
HKQuantityTypeIdentifierDistanceWalkingRunning,mi,2016-05-20 21:14:26 -0500,2016-05-20 09:56:52 -0500,2016-05-20 09:58:48 -0500,0.0286079
HKQuantityTypeIdentifierDistanceWalkingRunning,mi,2016-05-20 21:14:26 -0500,2016-05-20 09:58:48 -0500,2016-05-20 10:01:50 -0500,0.015932
HKQuantityTypeIdentifierDistanceWalkingRunning,mi,2016-05-20 21:14:26 -0500,2016-05-20 10:01:50 -0500,2016-05-20 10:02:52 -0500,0.0408924
HKQuantityTypeIdentifierDistanceWalkingRunning,mi,2016-05-20 21:14:26 -0500,2016-05-20 10:41:08 -0500,2016-05-20 10:42:46 -0500,0.0231399
HKQuantityTypeIdentifierDistanceWalkingRunning,mi,2016-05-20 21:14:26 -0500,2016-05-20 10:49:04 -0500,2016-05-20 10:49:15 -0500,0.00992951
HKQuantityTypeIdentifierDistanceWalkingRunning,mi,2016-05-20 21:14:26 -0500,2016-05-20 11:16:57 -0500,2016-05-20 11:18:35 -0500,0.0232828
HKQuantityTypeIdentifierDistanceWalkingRunning,mi,2016-05-20 21:14:26 -0500,2016-05-20 11:18:35 -0500,2016-05-20 11:19:36 -0500,0.0284339
HKQuantityTypeIdentifierDistanceWalkingRunning,mi,2016-05-20 21:14:26 -0500,2016-05-20 11:19:36 -0500,2016-05-20 11:20:07 -0500,0.0227546
HKQuantityTypeIdentifierDistanceWalkingRunning,mi,2016-05-20 21:14:26 -0500,2016-05-20 11:28:57 -0500,2016-05-20 11:29:33 -0500,0.0229597
HKQuantityTypeIdentifierDistanceWalkingRunning,mi,2016-05-20 21:14:26 -0500,2016-05-20 12:28:56 -0500,2016-05-20 12:30:03 -0500,0.027272
HKQuantityTypeIdentifierDistanceWalkingRunning,mi,2016-05-20 21:14:26 -0500,2016-05-20 12:30:03 -0500,2016-05-20 12:30:51 -0500,0.0234071
HKQuantityTypeIdentifierDistanceWalkingRunning,mi,2016-05-20 21:14:26 -0500,2016-05-20 13:00:36 -0500,2016-05-20 13:01:37 -0500,0.0290429
HKQuantityTypeIdentifierDistanceWalkingRunning,mi,2016-05-20 21:14:26 -0500,2016-05-20 13:01:37 -0500,2016-05-20 13:02:39 -0500,0.0373382
HKQuantityTypeIdentifierDistanceWalkingRunning,mi,2016-05-20 21:14:26 -0500,2016-05-20 13:02:39 -0500,2016-05-20 13:03:51 -0500,0.0318453
HKQuantityTypeIdentifierDistanceWalkingRunning,mi,2016-05-20 21:14:26 -0500,2016-05-20 13:03:51 -0500,2016-05-20 13:05:10 -0500,0.00933921
